日期,河名,站名,水位,流量,含沙量
2005/1/3,黄河                          ,史家滩蓄水量,-,-,-
2005/1/3,黄河                          ,三门峡                        ,71.96,101,*29.1
2005/1/3,黄河                          ,小浪底上蓄水量,-,-,-
2005/1/3,黄河                          ,小浪底                        ,32.39,196,*77.6
2005/1/3,伊河                          ,东湾                          ,-,-,-
2005/1/3,伊河                          ,陆浑坝上蓄水量,-,-,-
2005/1/3,伊河                          ,陆浑坝上出库,-,-,-
2005/1/3,伊河                          ,龙门镇                        ,47.56,31,-
2005/1/3,洛河                          ,卢氏                          ,-,-,-
2005/1/3,洛河                          ,故县水库蓄水量,-,-,-
2005/1/3,洛河                          ,故县水库出库,-,-,-
2005/1/3,洛河                          ,长水（二）                    ,378.25,2.54,-
2005/1/3,洛河                          ,白马寺                        ,114.95,39.5,-
2005/1/3,伊洛河                        ,黑石关                        ,6.08,69.1,-
2005/1/3,丹河                          ,山路坪                        ,-,-,-
2005/1/3,沁河                          ,五龙口                        ,-,-,-
2005/1/3,沁河                          ,武陟                          ,2.08,7.2,-
2005/1/3,黄河                          ,花园口                        ,89.76,376,-
2005/1/3,黄河                          ,夹河滩                        ,73.48,380,-
2005/1/3,黄河                          ,高村                          ,59.44,390,-
2005/1/3,黄河                          ,孙口                          ,44.79,415,-
2005/1/3,大汶河                        ,戴村坝,-,-,-
2005/1/3,东平湖                        ,东平湖老湖蓄水量,-,-,-
2005/1/3,大汶河                        ,出湖闸,-,-,-
2005/1/3,黄河                          ,艾山                          ,37.39,300,-
2005/1/3,黄河                          ,泺口                          ,26.63,326,-
2005/1/3,黄河                          ,利津                          ,9.95,230,-
2005/1/4,黄河                          ,唐乃亥                        ,170.71,185,-
2005/1/4,黄河                          ,龙羊峡入库,-,-,-
2005/1/4,黄河                          ,龙羊峡蓄水量,-,-,-
2005/1/4,黄河                          ,龙羊峡出库,-,-,-
2005/1/4,黄河                          ,刘家峡入库,-,-,-
2005/1/4,黄河                          ,刘家峡蓄水量,-,-,-
2005/1/4,黄河                          ,刘家峡出库,-,-,-
2005/1/4,黄河                          ,兰州                          ,10.72,440,-
2005/1/4,黄河                          ,下河沿                        ,29.42,619,-
2005/1/4,黄河                          ,石嘴山                        ,85.3,505,-
2005/1/4,黄河                          ,巴彦高勒                      ,53.31,290,-
2005/1/4,黄河                          ,三湖河口                      ,18.35,205,-
2005/1/4,黄河                          ,包头                          ,-,-,-
2005/1/4,黄河                          ,头道拐                        ,86.97,173,-
2005/1/4,黄河                          ,万家寨蓄水量,-,-,-
2005/1/4,黄河                          ,万家寨上出库,-,17.8,-
2005/1/4,黄河                          ,万家寨下                      ,94.51,17.8,-
2005/1/4,黄河                          ,府谷                          ,8.72,150,-
2005/1/4,黄河                          ,吴堡                          ,36.21,197,*22.6
2005/1/4,黄河                          ,龙门                          ,81.77,192,*42.6
2005/1/4,汾河                          ,河津                          ,70.99,10.3,*0.661
2005/1/4,北洛河                        ,状头                          ,61.5,6.84,-
2005/1/4,泾河                          ,张家山                        ,420.4,2.83,-
2005/1/4,渭河                          ,咸阳                          ,82.02,32.8,-
2005/1/4,渭河                          ,华县(二)                      ,34.64,74,*11.5
2005/1/4,黄河                          ,潼关                          ,25.77,170,*22.4
2005/1/4,黄河                          ,史家滩蓄水量,-,-,-
2005/1/4,黄河                          ,三门峡                        ,71.75,74.4,*29.1
2005/1/4,黄河                          ,小浪底上蓄水量,-,-,-
2005/1/4,黄河                          ,小浪底                        ,32.41,201,*77.6
2005/1/4,伊河                          ,东湾                          ,-,-,-
2005/1/4,伊河                          ,陆浑坝上蓄水量,-,-,-
2005/1/4,伊河                          ,陆浑坝上出库,-,-,-
2005/1/4,伊河                          ,龙门镇                        ,47.56,31,-
2005/1/4,洛河                          ,卢氏                          ,-,-,-
2005/1/4,洛河                          ,故县水库蓄水量,-,-,-
2005/1/4,洛河                          ,故县水库出库,-,-,-
2005/1/4,洛河                          ,长水（二）                    ,378.25,2.54,-
2005/1/4,洛河                          ,白马寺                        ,114.75,24.7,-
2005/1/4,伊洛河                        ,黑石关                        ,6.15,75.3,-
2005/1/4,丹河                          ,山路坪                        ,-,-,-
2005/1/4,沁河                          ,五龙口                        ,-,-,-
2005/1/4,沁河                          ,武陟                          ,1.69,10,-
2005/1/4,黄河                          ,花园口                        ,89.72,358,-
2005/1/4,黄河                          ,夹河滩                        ,73.39,330,-
2005/1/4,黄河                          ,高村                          ,59.52,420,-
2005/1/4,黄河                          ,孙口                          ,44.79,415,-
2005/1/4,大汶河                        ,戴村坝,-,-,-
2005/1/4,东平湖                        ,东平湖老湖蓄水量,-,-,-
2005/1/4,大汶河                        ,出湖闸,-,-,-
2005/1/4,黄河                          ,艾山                          ,37.49,395,-
2005/1/4,黄河                          ,泺口                          ,26.71,336,-
2005/1/4,黄河                          ,利津                          ,9.89,235,-
2005/1/5,黄河                          ,唐乃亥                        ,170.65,168,-
2005/1/5,黄河                          ,龙羊峡入库,-,-,-
2005/1/5,黄河                          ,龙羊峡蓄水量,-,-,-
2005/1/5,黄河                          ,龙羊峡出库,-,-,-
2005/1/5,黄河                          ,刘家峡入库,-,-,-
2005/1/5,黄河                          ,刘家峡蓄水量,-,-,-
2005/1/5,黄河                          ,刘家峡出库,-,-,-
2005/1/5,黄河                          ,兰州                          ,10.73,444,-
2005/1/5,黄河                          ,下河沿                        ,29.46,639,-
2005/1/5,黄河                          ,石嘴山                        ,85.89,640,-
2005/1/5,黄河                          ,巴彦高勒                      ,53.34,307,-
2005/1/5,黄河                          ,三湖河口                      ,18.25,175,-
2005/1/5,黄河                          ,包头                          ,-,-,-
2005/1/5,黄河                          ,头道拐                        ,86.96,172,-
2005/1/5,黄河                          ,万家寨蓄水量,-,-,-
2005/1/5,黄河                          ,万家寨上出库,-,16,-
2005/1/5,黄河                          ,万家寨下                      ,94.49,16,-
2005/1/5,黄河                          ,府谷                          ,8.75,158,-
2005/1/5,黄河                          ,吴堡                          ,36.09,150,*22.6
2005/1/5,黄河                          ,龙门                          ,81.88,97.3,*42.6
2005/1/5,汾河                          ,河津                          ,71.52,11,*0.661
2005/1/5,北洛河                        ,状头                          ,61.57,10.4,-
2005/1/5,泾河                          ,张家山                        ,420.4,2.83,-
2005/1/5,渭河                          ,咸阳                          ,82.03,33.5,-
2005/1/5,渭河                          ,华县(二)                      ,34.6,69,*11.5
2005/1/5,黄河                          ,潼关                          ,25.83,195,*22.4
2005/1/5,黄河                          ,史家滩蓄水量,-,-,-
2005/1/5,黄河                          ,三门峡                        ,72.22,140,*29.1
2005/1/5,黄河                          ,小浪底上蓄水量,-,-,-
2005/1/5,黄河                          ,小浪底                        ,32.45,215,*77.6
2005/1/5,伊河                          ,东湾                          ,-,-,-
2005/1/5,伊河                          ,陆浑坝上蓄水量,-,-,-
2005/1/5,伊河                          ,陆浑坝上出库,-,-,-
2005/1/5,伊河                          ,龙门镇                        ,47.57,32.3,-
2005/1/5,洛河                          ,卢氏                          ,-,-,-
2005/1/5,洛河                          ,故县水库蓄水量,-,-,-
2005/1/5,洛河                          ,故县水库出库,-,-,-
2005/1/5,洛河                          ,长水（二）                    ,378.26,2.79,-
2005/1/5,洛河                          ,白马寺                        ,114.75,24.7,-
2005/1/5,伊洛河                        ,黑石关                        ,6.07,68.3,-
2005/1/5,丹河                          ,山路坪                        ,-,-,-
2005/1/5,沁河                          ,五龙口                        ,-,-,-
2005/1/5,沁河                          ,武陟                          ,1.78,13.5,-
2005/1/5,黄河                          ,花园口                        ,89.76,376,-
2005/1/5,黄河                          ,夹河滩                        ,73.35,310,-
2005/1/5,黄河                          ,高村                          ,59.45,396,-
2005/1/5,黄河                          ,孙口                          ,44.84,440,-
2005/1/5,大汶河                        ,戴村坝,-,-,-
2005/1/5,东平湖                        ,东平湖老湖蓄水量,-,-,-
2005/1/5,大汶河                        ,出湖闸,-,-,-
2005/1/5,黄河                          ,艾山                          ,37.43,330,-
2005/1/5,黄河                          ,泺口                          ,26.89,322,-
2005/1/5,黄河                          ,利津                          ,9.91,235,-
2005/1/6,黄河                          ,唐乃亥                        ,170.68,176,-
2005/1/6,黄河                          ,龙羊峡入库,-,-,-
2005/1/6,黄河                          ,龙羊峡蓄水量,-,-,-
2005/1/6,黄河                          ,龙羊峡出库,-,-,-
2005/1/6,黄河                          ,刘家峡入库,-,-,-
2005/1/6,黄河                          ,刘家峡蓄水量,-,-,-
2005/1/6,黄河                          ,刘家峡出库,-,-,-
2005/1/6,黄河                          ,兰州                          ,10.76,458,-
2005/1/6,黄河                          ,下河沿                        ,29.22,522,-
2005/1/6,黄河                          ,石嘴山                        ,86,573,-
2005/1/6,黄河                          ,巴彦高勒                      ,53.32,288,-
2005/1/6,黄河                          ,三湖河口                      ,18.17,130,-
2005/1/6,黄河                          ,包头                          ,-,-,-
2005/1/6,黄河                          ,头道拐                        ,87.07,187,-
2005/1/6,黄河                          ,万家寨蓄水量,-,-,-
2005/1/6,黄河                          ,万家寨上出库,-,16.9,-
2005/1/6,黄河                          ,万家寨下                      ,94.5,16.9,-
2005/1/6,黄河                          ,府谷                          ,8.87,150,-
2005/1/6,黄河                          ,吴堡                          ,36.13,164,*22.6
2005/1/6,黄河                          ,龙门                          ,82.02,118,*42.6
2005/1/6,汾河                          ,河津                          ,71.54,22,*0.661
2005/1/6,北洛河                        ,状头                          ,61.54,8.76,-
2005/1/6,泾河                          ,张家山                        ,420.34,1.82,-
2005/1/6,渭河                          ,咸阳                          ,82.02,32.8,-
2005/1/6,渭河                          ,华县(二)                      ,34.6,69,*11.5
2005/1/6,黄河                          ,潼关                          ,25.71,120,*22.4
2005/1/6,黄河                          ,史家滩蓄水量,-,-,-
2005/1/6,黄河                          ,三门峡                        ,72.09,120,*29.1
2005/1/6,黄河                          ,小浪底上蓄水量,-,-,-
2005/1/6,黄河                          ,小浪底                        ,32.35,185,*77.6
2005/1/6,伊河                          ,东湾                          ,-,-,-
2005/1/6,伊河                          ,陆浑坝上蓄水量,-,-,-
2005/1/6,伊河                          ,陆浑坝上出库,-,-,-
2005/1/6,伊河                          ,龙门镇                        ,47.57,32.3,-
2005/1/6,洛河                          ,卢氏                          ,-,-,-
2005/1/6,洛河                          ,故县水库蓄水量,-,-,-
2005/1/6,洛河                          ,故县水库出库,-,-,-
2005/1/6,洛河                          ,长水（二）                    ,378.26,2.79,-
2005/1/6,洛河                          ,白马寺                        ,114.77,26,-
2005/1/6,伊洛河                        ,黑石关                        ,6.07,68.3,-
2005/1/6,丹河                          ,山路坪                        ,-,-,-
2005/1/6,沁河                          ,五龙口                        ,-,-,-
2005/1/6,沁河                          ,武陟                          ,1.76,13,-
2005/1/6,黄河                          ,花园口                        ,89.77,384,-
2005/1/6,黄河                          ,夹河滩                        ,73.35,310,-
2005/1/6,黄河                          ,高村                          ,59.45,394,-
2005/1/6,黄河                          ,孙口                          ,44.73,385,-
2005/1/6,大汶河                        ,戴村坝,-,-,-
2005/1/6,东平湖                        ,东平湖老湖蓄水量,-,-,-
2005/1/6,大汶河                        ,出湖闸,-,-,-
2005/1/6,黄河                          ,艾山                          ,37.53,347,-
2005/1/6,黄河                          ,泺口                          ,26.92,326,-
2005/1/6,黄河                          ,利津                          ,10,242,-
2005/1/7,黄河                          ,唐乃亥                        ,170.68,176,-
2005/1/7,黄河                          ,龙羊峡入库,-,-,-
2005/1/7,黄河                          ,龙羊峡蓄水量,-,-,-
2005/1/7,黄河                          ,龙羊峡出库,-,-,-
2005/1/7,黄河                          ,刘家峡入库,-,-,-
2005/1/7,黄河                          ,刘家峡蓄水量,-,-,-
2005/1/7,黄河                          ,刘家峡出库,-,-,-
2005/1/7,黄河                          ,兰州                          ,10.8,476,-
2005/1/7,黄河                          ,下河沿                        ,29.31,565,-
2005/1/7,黄河                          ,石嘴山                        ,86.65,500,-
2005/1/7,黄河                          ,巴彦高勒                      ,53.3,280,-
2005/1/7,黄河                          ,三湖河口                      ,18.11,115,-
2005/1/7,黄河                          ,包头                          ,-,-,-
2005/1/7,黄河                          ,头道拐                        ,87.16,200,-
2005/1/7,黄河                          ,万家寨蓄水量,-,-,-
2005/1/7,黄河                          ,万家寨上出库,-,13.3,-
2005/1/7,黄河                          ,万家寨下                      ,94.45,13.3,-
2005/1/7,黄河                          ,府谷                          ,8.69,107,-
2005/1/7,黄河                          ,吴堡                          ,36.28,164,*22.6
2005/1/7,黄河                          ,龙门                          ,81.93,98.8,*42.6
2005/1/7,汾河                          ,河津                          ,71.43,19.3,*0.661
2005/1/7,北洛河                        ,状头                          ,61.56,9.83,-
2005/1/7,泾河                          ,张家山                        ,420.34,1.82,-
2005/1/7,渭河                          ,咸阳                          ,82.02,36.3,-
2005/1/7,渭河                          ,华县(二)                      ,34.57,64.6,*11.5
2005/1/7,黄河                          ,潼关                          ,25.73,180,*22.4
2005/1/7,黄河                          ,史家滩蓄水量,-,-,-
2005/1/7,黄河                          ,三门峡                        ,71.05,24.4,*29.1
2005/1/7,黄河                          ,小浪底上蓄水量,-,-,-
2005/1/7,黄河                          ,小浪底                        ,32.4,198,*77.6
2005/1/7,伊河                          ,东湾                          ,-,-,-
2005/1/7,伊河                          ,陆浑坝上蓄水量,-,-,-
2005/1/7,伊河                          ,陆浑坝上出库,-,-,-
2005/1/7,伊河                          ,龙门镇                        ,47.57,32.3,-
2005/1/7,洛河                          ,卢氏                          ,-,-,-
2005/1/7,洛河                          ,故县水库蓄水量,-,-,-
2005/1/7,洛河                          ,故县水库出库,-,-,-
2005/1/7,洛河                          ,长水（二）                    ,378.31,4.1,-
2005/1/7,洛河                          ,白马寺                        ,115.05,49,-
2005/1/7,伊洛河                        ,黑石关                        ,6.06,67.4,-
2005/1/7,丹河                          ,山路坪                        ,-,-,-
2005/1/7,沁河                          ,五龙口                        ,-,-,-
2005/1/7,沁河                          ,武陟                          ,1.72,11.4,-
2005/1/7,黄河                          ,花园口                        ,89.78,385,-
2005/1/7,黄河                          ,夹河滩                        ,73.36,315,-
2005/1/7,黄河                          ,高村                          ,59.38,365,-
2005/1/7,黄河                          ,孙口                          ,44.7,370,-
2005/1/7,大汶河                        ,戴村坝,-,-,-
2005/1/7,东平湖                        ,东平湖老湖蓄水量,-,-,-
2005/1/7,大汶河                        ,出湖闸,-,-,-
2005/1/7,黄河                          ,艾山                          ,37.47,315,-
2005/1/7,黄河                          ,泺口                          ,27.04,340,-
2005/1/7,黄河                          ,利津                          ,10.05,250,-
2005/1/8,黄河                          ,唐乃亥                        ,170.7,182,-
2005/1/8,黄河                          ,龙羊峡入库,-,-,-
2005/1/8,黄河                          ,龙羊峡蓄水量,-,-,-
2005/1/8,黄河                          ,龙羊峡出库,-,-,-
2005/1/8,黄河                          ,刘家峡入库,-,-,-
2005/1/8,黄河                          ,刘家峡蓄水量,-,-,-
2005/1/8,黄河                          ,刘家峡出库,-,-,-
2005/1/8,黄河                          ,兰州                          ,10.75,453,-
2005/1/8,黄河                          ,下河沿                        ,29.27,546,-
2005/1/8,黄河                          ,石嘴山                        ,87.35,390,-
2005/1/8,黄河                          ,巴彦高勒                      ,53.32,288,-
2005/1/8,黄河                          ,三湖河口                      ,18.07,100,-
2005/1/8,黄河                          ,包头                          ,-,-,-
2005/1/8,黄河                          ,头道拐                        ,87.22,205,-
2005/1/8,黄河                          ,万家寨蓄水量,-,-,-
2005/1/8,黄河                          ,万家寨上出库,-,244,-
2005/1/8,黄河                          ,万家寨下                      ,95.63,244,-
2005/1/8,黄河                          ,府谷                          ,8.9,159,-
2005/1/8,黄河                          ,吴堡                          ,36.29,167,*22.6
2005/1/8,黄河                          ,龙门                          ,81.89,88,*42.6
2005/1/8,汾河                          ,河津                          ,71.38,18.1,*0.661
2005/1/8,北洛河                        ,状头                          ,61.4,3.22,-
2005/1/8,泾河                          ,张家山                        ,420.34,1.82,-
2005/1/8,渭河                          ,咸阳                          ,82.03,37.4,-
2005/1/8,渭河                          ,华县(二)                      ,34.57,64.6,*11.5
2005/1/8,黄河                          ,潼关                          ,25.73,180,*22.4
2005/1/8,黄河                          ,史家滩蓄水量,-,-,-
2005/1/8,黄河                          ,三门峡                        ,71.12,27.3,*29.1
2005/1/8,黄河                          ,小浪底上蓄水量,-,-,-
2005/1/8,黄河                          ,小浪底                        ,32.41,201,*77.6
2005/1/8,伊河                          ,东湾                          ,-,-,-
2005/1/8,伊河                          ,陆浑坝上蓄水量,-,-,-
2005/1/8,伊河                          ,陆浑坝上出库,-,-,-
2005/1/8,伊河                          ,龙门镇                        ,47.57,32.3,-
2005/1/8,洛河                          ,卢氏                          ,-,-,-
2005/1/8,洛河                          ,故县水库蓄水量,-,-,-
2005/1/8,洛河                          ,故县水库出库,-,-,-
2005/1/8,洛河                          ,长水（二）                    ,378.29,3.6,-
2005/1/8,洛河                          ,白马寺                        ,115.05,45.4,-
2005/1/8,伊洛河                        ,黑石关                        ,6.18,77.8,-
2005/1/8,丹河                          ,山路坪                        ,-,-,-
2005/1/8,沁河                          ,五龙口                        ,-,-,-
2005/1/8,沁河                          ,武陟                          ,1.7,10.4,-
2005/1/8,黄河                          ,花园口                        ,89.78,388,-
2005/1/8,黄河                          ,夹河滩                        ,73.4,365,-
2005/1/8,黄河                          ,高村                          ,59.4,374,-
2005/1/8,黄河                          ,孙口                          ,44.74,400,-
2005/1/8,大汶河                        ,戴村坝,-,-,-
2005/1/8,东平湖                        ,东平湖老湖蓄水量,-,-,-
2005/1/8,大汶河                        ,出湖闸,-,-,-
2005/1/8,黄河                          ,艾山                          ,37.43,323,-
2005/1/8,黄河                          ,泺口                          ,26.96,330,-
2005/1/8,黄河                          ,利津                          ,10.06,255,-
2005/1/9,黄河                          ,唐乃亥                        ,170.68,176,-
2005/1/9,黄河                          ,龙羊峡入库,-,-,-
2005/1/9,黄河                          ,龙羊峡蓄水量,-,-,-
2005/1/9,黄河                          ,龙羊峡出库,-,-,-
2005/1/9,黄河                          ,刘家峡入库,-,-,-
2005/1/9,黄河                          ,刘家峡蓄水量,-,-,-
2005/1/9,黄河                          ,刘家峡出库,-,-,-
2005/1/9,黄河                          ,兰州                          ,10.76,458,-
2005/1/9,黄河                          ,下河沿                        ,29.41,614,-
2005/1/9,黄河                          ,石嘴山                        ,87.16,380,-
2005/1/9,黄河                          ,巴彦高勒                      ,53.32,288,-
2005/1/9,黄河                          ,三湖河口                      ,18.07,100,-
2005/1/9,黄河                          ,包头                          ,-,-,-
2005/1/9,黄河                          ,头道拐                        ,87.29,240,-
2005/1/9,黄河                          ,万家寨蓄水量,-,-,-
2005/1/9,黄河                          ,万家寨上出库,-,16,-
2005/1/9,黄河                          ,万家寨下                      ,94.49,16,-
2005/1/9,黄河                          ,府谷                          ,8.76,119,-
2005/1/9,黄河                          ,吴堡                          ,36.26,157,*22.6
2005/1/9,黄河                          ,龙门                          ,81.97,106,*42.6
2005/1/9,汾河                          ,河津                          ,71.46,20.1,*0.661
2005/1/9,北洛河                        ,状头                          ,61.33,1.27,-
2005/1/9,泾河                          ,张家山                        ,420.34,1.82,-
2005/1/9,渭河                          ,咸阳                          ,82.03,37.4,-
2005/1/9,渭河                          ,华县(二)                      ,34.58,65.8,*11.5
2005/1/9,黄河                          ,潼关                          ,25.72,177,*22.4
2005/1/9,黄河                          ,史家滩蓄水量,-,-,-
2005/1/9,黄河                          ,三门峡                        ,71.08,25.6,*29.1
2005/1/9,黄河                          ,小浪底上蓄水量,-,-,-
2005/1/9,黄河                          ,小浪底                        ,32.46,219,*77.6
2005/1/9,伊河                          ,东湾                          ,-,-,-
2005/1/9,伊河                          ,陆浑坝上蓄水量,-,-,-
2005/1/9,伊河                          ,陆浑坝上出库,-,-,-
2005/1/9,伊河                          ,龙门镇                        ,47.57,32.3,-
2005/1/9,洛河                          ,卢氏                          ,-,-,-
